,Artist,Track,Album,Album_type,Danceability,Energy,Key,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration_ms,Channel,Views,Likes,Comments,Licensed,official_video,Stream
13496,Lady Gaga,Applause,ARTPOP,album,0.669,0.78,7,-4.287,0.053,0.0265,1.63E-06,0.143,0.738,139.945,212333,LadyGagaVEVO,414170299,2515961,525342,TRUE,TRUE,384423735
3865,Grupo Revelação,Deixa Acontecer - Ao Vivo,Ao Vivo - Na Palma da Mão,album,0.658,0.793,11,-6.934,0.0418,0.628,0,0.958,0.962,92.889,260493,GrupoRevelacaoVEVO,413187334,1842597,27966,TRUE,TRUE,83881946
15239,Lana Del Rey,Summertime Sadness,Born To Die – Paradise Edition (Special Version),album,0.566,0.647,1,-6.815,0.0335,0.0477,0,0.121,0.22,111.96,264773,LanaDelReyVEVO,413081416,4526038,98069,TRUE,TRUE,758202654
18718,Sidhu Moose Wala,295,Moosetape,album,0.557,0.794,11,-5.698,0.2,0.179,0,0.106,0.432,91.366,270000,Sidhu Moose Wala,412646536,8087088,1417890,TRUE,TRUE,124543040
10202,Silvestre Dangond,Niégame Tres Veces,Sigo Invicto,album,0.715,0.841,11,-3.224,0.0713,0.328,0,0.308,0.961,83.826,269453,SilvestreDangondVEVO,412585297,768679,15955,TRUE,TRUE,22852516
16044,Bebe Rexha,I'm a Mess,Expectations,album,0.63,0.694,11,-6.257,0.0253,0.00281,0,0.0719,0.216,97.005,195519,Bebe Rexha,412514580,3681859,97798,TRUE,TRUE,597092194
3227,Franco De Vita,Tan Sólo Tú (feat. Alejandra Guzmán) - Franco De Vita en Primera Fila,Franco De Vita En Primera Fila,album,0.411,0.514,7,-6.176,0.037,0.446,0,0.984,0.206,148.357,237720,FrancodeVitaVEVO,412268901,1007482,21180,TRUE,TRUE,118167938
9766,B.o.B,Nothing on You,May 25th,album,0.553,0.798,10,-5.992,0.109,0.578,0,0.599,0.378,103.948,107703,Atlantic Records,412165445,2551890,74382,TRUE,TRUE,46538720
9767,B.o.B,Nothin' on You (feat. Bruno Mars),B.o.B Presents: The Adventures of Bobby Ray,album,0.688,0.853,10,-5.814,0.0493,0.386,0,0.0862,0.743,103.993,268320,Atlantic Records,412165445,2551890,74382,TRUE,TRUE,436151047
778,Madonna,Hung Up,Confessions on a Dance Floor,album,0.649,0.647,9,-7.695,0.0452,0.0039,0.161,0.0686,0.405,125.02,337733,Madonna,411386702,2131722,91173,TRUE,TRUE,297817394
11620,The Pussycat Dolls,Don't Cha,PCD,album,0.877,0.637,1,-3.493,0.101,0.00516,2.50E-06,0.0959,0.569,119.988,272080,ThePussycatDollsVEVO,409900487,1749536,34870,TRUE,TRUE,450534734
2206,Busta Rhymes,Don't Cha,PCD,album,0.877,0.637,1,-3.493,0.101,0.00516,2.50E-06,0.0959,0.569,119.988,272080,ThePussycatDollsVEVO,409897329,1749518,34870,TRUE,TRUE,450534734
19635,Lil Nas X,INDUSTRY BABY (feat. Jack Harlow),MONTERO,album,0.741,0.691,10,-7.395,0.0672,0.0221,0,0.0476,0.892,150.087,212353,LilNasXVEVO,409871124,9003104,435583,TRUE,TRUE,1657583997
18076,Jack Harlow,INDUSTRY BABY (feat. Jack Harlow),MONTERO,album,0.741,0.691,10,-7.395,0.0672,0.0221,0,0.0476,0.892,150.087,212353,LilNasXVEVO,409870619,9003090,435583,TRUE,TRUE,1657583997
12202,Gente De Zona,Traidora (feat. Marc Anthony),Visualízate,album,0.717,0.929,10,-4.956,0.053,0.233,0,0.359,0.586,94.995,216320,GenteDeZonaVEVO,409423761,620680,10190,TRUE,TRUE,131483961
18037,Rels B,A Mí,A Mí,single,0.846,0.548,1,-6.397,0.256,0.241,0.0713,0.0419,0.516,94.925,209680,Rels B / Skinny Flakk,409317384,1880150,18187,TRUE,TRUE,359124980
15868,WALK THE MOON,Shut Up and Dance,TALKING IS HARD,album,0.578,0.866,1,-3.804,0.0619,0.00701,0,0.257,0.619,128.038,199080,WalkTheMoonVEVO,408341372,2255537,68133,TRUE,TRUE,1283596592
15873,WALK THE MOON,Shut Up and Dance - Live Acoustic - 2015,Shut Up And Dance (Acoustic),single,0.82,0.615,0,-4.548,0.0466,0.151,0,0.204,0.768,129.874,193987,WalkTheMoonVEVO,408341372,2255537,68133,TRUE,TRUE,61552016
14573,One Direction,Steal My Girl,FOUR (Deluxe),album,0.536,0.768,10,-5.948,0.0347,0.00433,0,0.114,0.545,77.217,228133,OneDirectionVEVO,408225075,4499688,202609,TRUE,TRUE,614725405
14807,Xand Avião,Basta Você Me Ligar - Ao Vivo,DVD Novo dos Barões da Pisadinha Ao Vivo,album,0.599,0.914,5,-2.415,0.0629,0.5,0,0.694,0.831,168.008,182977,BaroesPisadinhaVEVO,408084405,2230170,30483,TRUE,TRUE,171791229
868,Aventura,Volví,Volví,single,0.725,0.86,1,-3.726,0.182,0.422,0.000284,0.0674,0.791,175.896,230125,Romeo Santos,406596572,3188530,69341,TRUE,TRUE,609731838
20306,CoComelon,Rock-a-Bye Baby,"CoComelon Kids Hits, Vol. 2",album,0.715,0.217,5,-10.499,0.0319,0.822,0,0.102,0.509,119.902,130497,Cocomelon - Nursery Rhymes,406570056,973267,0,TRUE,TRUE,42671456
14160,King,Tu Aake Dekhle,The Carnival,album,0.77,0.84,11,-4.022,0.107,0.515,0.00452,0.145,0.192,96.012,270000,King,406536220,6079129,124764,TRUE,TRUE,225284774
12632,Canserbero,Jeremías 17-5,Muerte,album,0.644,0.791,5,-4.587,0.273,0.157,0,0.314,0.408,91.753,318328,El Canserbero,406413416,2584199,90005,TRUE,TRUE,128306282
3566,Gigi D'Agostino,L'Amour Toujours,L'Amour Toujours,single,0.638,0.877,7,-4.449,0.0302,0.0771,0.0221,0.364,0.743,139.052,242053,GIGI D'AGOSTINO,405745991,2514663,88744,TRUE,TRUE,317200532
3571,Gigi D'Agostino,L'amour Toujours,L'Amour Toujours,album,0.593,0.738,11,-6.93,0.0248,0.0127,0.00391,0.156,0.506,134.989,417533,GIGI D'AGOSTINO,405745991,2514663,88744,TRUE,TRUE,30480154
19853,iann dior,Mood (feat. iann dior),El Dorado,album,0.701,0.716,7,-3.671,0.0361,0.174,0,0.324,0.732,91.007,140533,24KGoldnVEVO,405630276,6939734,145346,TRUE,TRUE,1610396237
19893,24kGoldn,Mood (feat. iann dior),El Dorado,album,0.701,0.716,7,-3.671,0.0361,0.174,0,0.324,0.732,91.007,140533,24KGoldnVEVO,405630276,6939734,145346,TRUE,TRUE,1610930267
862,Plan B,Candy,Love And Sex,album,0.897,0.864,11,-3.735,0.147,0.252,0,0.517,0.542,95.981,207627,planbVEVO,405213888,1475736,57825,TRUE,TRUE,297949976
12599,Amitabh Bhattacharya,Kesariya,Brahmastra (Original Motion Picture Soundtrack),album,0.577,0.574,0,-6.525,0.0278,0.572,0,0.1,0.436,94.009,268165,Sony Music India,405014536,5395020,156860,TRUE,TRUE,237685270
10597,Arijit Singh,Kesariya,Brahmastra (Original Motion Picture Soundtrack),album,0.577,0.574,0,-6.525,0.0278,0.572,0,0.1,0.436,94.009,268165,Sony Music India,405012438,5394988,156860,TRUE,TRUE,237685270
479,Pritam,Kesariya,Brahmastra (Original Motion Picture Soundtrack),album,0.577,0.574,0,-6.525,0.0278,0.572,0,0.1,0.436,94.009,268165,Sony Music India,404999375,5394887,156860,TRUE,TRUE,237685270
16289,Galantis,Runaway (U & I),Pharmacy,album,0.506,0.805,1,-4.119,0.0469,0.00711,0.00193,0.0856,0.383,126.008,227074,Galantis,404669355,3132375,72972,TRUE,TRUE,742928584
9866,The Goo Goo Dolls,Iris,Dizzy up the Girl,album,0.315,0.715,11,-8.072,0.0362,0.00125,7.97E-06,0.0942,0.497,155.925,289533,Goo Goo Dolls,404479452,2526939,64643,TRUE,TRUE,1130582793
15302,Meghan Trainor,Better When I'm Dancin',Better When I'm Dancin',single,0.756,0.789,2,-7.002,0.0324,0.53,0.000711,0.157,0.873,127.987,176267,MeghanTrainorVEVO,404286311,2354006,86520,TRUE,TRUE,301721033
858,Plan B,Es un Secreto,House Of Pleasure,album,0.841,0.783,6,-4.915,0.0432,0.106,2.49E-06,0.0528,0.514,94.989,190560,Pina Records,403129581,2069220,51057,TRUE,TRUE,393475189
16221,Kumaar,"Ghungroo (From ""War"")",YRF Top 10 - Nightout Sounds,album,0.695,0.729,6,-6.274,0.0322,0.0738,0.000182,0.533,0.872,118.028,302935,YRF,402997461,2686453,77256,TRUE,TRUE,145835348
18054,Camila Cabello,I Know What You Did Last Summer,Handwritten,album,0.687,0.761,9,-4.582,0.0876,0.102,0,0.147,0.743,113.939,223853,ShawnMendesVEVO,402706556,4059318,152279,TRUE,TRUE,523805243
791,Alicia Keys,Girl on Fire,Girl on Fire (Remixes) - EP,single,0.482,0.706,9,-5.762,0.0607,0.135,0.00106,0.105,0.144,92.513,224920,aliciakeysVEVO,402155443,2839141,88494,TRUE,TRUE,481344405
15400,Migos,Walk It Talk It,Culture II,album,0.907,0.633,2,-5.145,0.184,0.0876,2.60E-06,0.106,0.395,145.914,276147,MigosVEVO,402051856,3589336,111565,TRUE,TRUE,675438899
730,The Notorious B.I.G.,Big Poppa - 2005 Remaster,Ready to Die (The Remaster),album,0.78,0.575,9,-7.247,0.273,0.43,0,0.143,0.773,84.492,252747,The Notorious B.I.G.,401940354,3381467,75843,TRUE,TRUE,720731532
8016,Justin Timberlake,Say Something (feat. Chris Stapleton),Man of the Woods,album,0.707,0.632,10,-7.031,0.0789,0.103,1.09E-05,0.0841,0.372,97.04,278893,justintimberlakeVEVO,401909529,1644313,40220,TRUE,TRUE,448484025
10144,Meet Bros.,"Kinna Sona (From ""Marjaavaan"")","Kinna Sona (From ""Marjaavaan"")",single,0.533,0.723,3,-4.301,0.0614,0.283,0,0.0678,0.591,97.848,273926,T-Series,401147924,1843683,40423,TRUE,TRUE,27189476
1607,Skillet,Monster,Awake,album,0.64,0.957,8,-2.336,0.0741,0.0431,0,0.0789,0.692,134.992,178013,Atlantic Records,401002898,3279006,153167,TRUE,TRUE,499536385
8936,PSY,That That (prod. & feat. SUGA of BTS),PSY 9th,album,0.905,0.962,4,-3.197,0.0856,0.0299,0,0.0272,0.906,129.969,174647,officialpsy,400952274,9699989,447978,TRUE,TRUE,165641969
16035,Halsey,Bad At Love,hopeless fountain kingdom (Deluxe),album,0.675,0.751,0,-3.539,0.0296,0.0604,0,0.0893,0.612,118.384,181279,HalseyVEVO,400156287,2774668,51590,TRUE,TRUE,540947457
8418,Roxette,Listen To Your Heart,Look Sharp!,album,0.539,0.583,1,-4.935,0.0275,0.108,0,0.111,0.337,86.063,328093,Roxette,400057789,1680295,59881,TRUE,TRUE,304953766
16101,The Chainsmokers,Paris,Memories...Do Not Open,album,0.653,0.658,2,-6.428,0.0304,0.0215,1.66E-06,0.0939,0.219,99.99,221507,ChainsmokersVEVO,399913961,2106482,60187,TRUE,TRUE,1038583130
12030,Panic! At The Disco,ME! (feat. Brendon Urie of Panic! At The Disco),Lover,album,0.61,0.83,0,-4.105,0.0571,0.033,0,0.118,0.728,182.162,193000,TaylorSwiftVEVO,398904222,6115349,437465,TRUE,TRUE,701344250
4922,Himesh Reshammiya,Hookah Bar,Khiladi 786,album,0.73,0.656,11,-5.07,0.0294,0.00797,0.00271,0.108,0.743,131.04,254351,T-Series,398876627,2083222,41703,FALSE,FALSE,44354111
13493,Lady Gaga,Just Dance,The Fame,album,0.822,0.739,1,-4.541,0.0311,0.0264,4.26E-05,0.181,0.745,118.992,241933,LadyGagaVEVO,398621640,1733062,83136,TRUE,TRUE,701036282
394,Britney Spears,Oops!...I Did It Again,Oops!... I Did It Again,album,0.751,0.834,1,-5.444,0.0437,0.3,1.77E-05,0.355,0.894,95.053,211160,BritneySpearsVEVO,398575571,2519778,100903,TRUE,TRUE,581869840
17231,Doja Cat,Kiss Me More (feat. SZA),Planet Her,album,0.764,0.705,8,-3.463,0.0284,0.259,8.92E-05,0.12,0.781,110.97,208667,dojacatVEVO,397956072,4591144,145348,TRUE,TRUE,1432428018
8308,The Cranberries,Linger,"Everybody Else Is Doing It, So Why Can't We?",album,0.439,0.434,7,-14.918,0.0265,0.0783,4.87E-05,0.14,0.204,94.845,274707,TheCranberriesVEVO,397420225,1626374,66917,TRUE,TRUE,437835635
12458,Ed Sheeran,Happier,÷ (Deluxe),album,0.522,0.385,0,-7.355,0.0288,0.536,0,0.135,0.236,89.792,207520,Ed Sheeran,397154250,3012544,92841,TRUE,TRUE,1160906130
17946,Dua Lipa,Cold Heart - PNAU Remix,The Lockdown Sessions,album,0.795,0.8,1,-6.32,0.0309,0.0354,7.25E-05,0.0915,0.934,116.032,202735,EltonJohnVEVO,396917121,2532769,46017,TRUE,TRUE,1357658479
9726,PNAU,Cold Heart - PNAU Remix,The Lockdown Sessions,album,0.795,0.8,1,-6.32,0.0309,0.0354,7.25E-05,0.0915,0.934,116.032,202735,EltonJohnVEVO,396916162,2532756,46017,TRUE,TRUE,1357658479
300,Elton John,Cold Heart - PNAU Remix,The Lockdown Sessions,album,0.795,0.8,1,-6.32,0.0309,0.0354,7.25E-05,0.0915,0.934,116.032,202735,EltonJohnVEVO,396909270,2532714,46017,TRUE,TRUE,1357658479
7545,Eiffel 65,Blue KNY Factory Remix - KNY Factory Remix,Blue KNY Factory Remix,single,0.839,0.619,7,-5.561,0.239,0.000951,0.000134,0.0649,0.337,140.036,250286,Trap Nation,395283678,3837343,154105,FALSE,FALSE,1443842
14431,Jory Boy,More,La Fórmula,compilation,0.687,0.778,1,-6.623,0.101,0.209,0,0.117,0.865,172.047,240733,Pina Records,394878941,1232484,40793,TRUE,TRUE,164453482
10802,Zion,More,La Fórmula,compilation,0.687,0.778,1,-6.623,0.101,0.209,0,0.117,0.865,172.047,240733,Pina Records,394878819,1232482,40793,TRUE,TRUE,164453482
8367,M83,Midnight City,"Hurry Up, We're Dreaming",album,0.526,0.712,11,-6.525,0.0356,0.0161,0,0.179,0.32,105.009,241440,M83,394041714,3168122,117212,TRUE,TRUE,834933666
2496,3 Doors Down,Kryptonite,The Better Life,album,0.545,0.865,11,-5.708,0.0286,0.00664,1.10E-05,0.168,0.543,99.009,233933,3DoorsDownVEVO,393588871,1610152,38293,TRUE,TRUE,704218472
15420,Little Mix,Power,Glory Days (Expanded Edition),album,0.566,0.855,7,-4.016,0.211,0.0372,0.000157,0.181,0.517,172.966,247840,littlemixVEVO,393044453,3784491,131656,TRUE,TRUE,178849188
17287,Shawn Mendes,Mercy,Illuminate (Deluxe),album,0.555,0.662,11,-4.952,0.0827,0.125,0,0.111,0.356,148.128,208733,ShawnMendesVEVO,392802028,3756020,108734,TRUE,TRUE,1112788942
18641,YoungBoy Never Broke Again,Bandit (with YoungBoy Never Broke Again),Death Race For Love (Bonus Track Version),album,0.474,0.631,5,-5.884,0.343,0.0687,0,0.132,0.424,180.056,189323,Lyrical Lemonade,392428761,3446846,256386,FALSE,FALSE,784195555
512,System Of A Down,Aerials,Toxicity,album,0.364,0.922,0,-4.217,0.0567,0.000915,0.0346,0.0697,0.227,79.342,235053,systemofadownVEVO,391073429,2007787,59023,TRUE,TRUE,340999078
16243,Zara Larsson,Ain't My Fault,So Good,album,0.576,0.782,6,-4.825,0.0296,0.00778,0,0.285,0.355,141.153,224031,ZaraLarssonMusicVEVO,390105190,3417923,70716,TRUE,TRUE,428370771
17466,Kehlani,Gangsta,SweetSexySavage (Deluxe),album,0.465,0.446,10,-8.336,0.0433,0.102,0,0.321,0.131,121.801,177773,Kehlani,389427508,3895456,60617,TRUE,TRUE,324152432
17251,SZA,All The Stars (with SZA),Black Panther The Album Music From And Inspired By,album,0.698,0.633,8,-4.946,0.0597,0.0605,0.000194,0.0926,0.552,96.924,232187,KendrickLamarVEVO,388790304,3564464,114658,TRUE,TRUE,1170951511
14548,Kendrick Lamar,All The Stars (with SZA),Black Panther The Album Music From And Inspired By,album,0.698,0.633,8,-4.946,0.0597,0.0605,0.000194,0.0926,0.552,96.924,232187,KendrickLamarVEVO,388789903,3564449,114658,TRUE,TRUE,1170951511
15378,Russ,Losin Control,There's Really A Wolf,album,0.759,0.245,6,-6.545,0.138,0.515,0.000154,0.102,0.209,96.992,237507,RussVEVO,388114191,2400820,43000,TRUE,TRUE,603403571
16979,Mc Kevin,Cavalo de Tróia,Cavalo de Tróia,single,0.897,0.554,1,-5.25,0.055,0.25,0,0.115,0.449,120.088,162067,GR6 EXPLODE,387593629,2929584,66345,TRUE,TRUE,74128757
16997,Jonita Gandhi,"The Breakup Song (From ""Ae Dil Hai Mushkil"")",Ae Dil Hai Mushkil (Original Motion Picture Soundtrack) [Deluxe Edition],album,0.818,0.93,11,-2.982,0.247,0.33,0,0.658,0.831,113.988,252632,SonyMusicIndiaVEVO,387531466,1992249,40593,TRUE,TRUE,42231872
14483,Nakash Aziz,"The Breakup Song (From ""Ae Dil Hai Mushkil"")",Ae Dil Hai Mushkil (Original Motion Picture Soundtrack) [Deluxe Edition],album,0.818,0.93,11,-2.982,0.247,0.33,0,0.658,0.831,113.988,252632,SonyMusicIndiaVEVO,387530902,1992244,40593,TRUE,TRUE,42231872
768,Whitney Houston,I Wanna Dance with Somebody (Who Loves Me),Whitney,album,0.709,0.824,1,-8.824,0.0453,0.207,0.000307,0.0888,0.867,118.818,291293,whitneyhoustonVEVO,387271564,2042571,62121,TRUE,TRUE,914287347
13635,G-Eazy,Good Life (with G-Eazy & Kehlani),Good Life (with G-Eazy & Kehlani),single,0.565,0.771,1,-5.22,0.213,0.00464,0,0.0568,0.573,168.385,225526,Kehlani,387186457,3035270,54778,TRUE,TRUE,345820536
15844,Río Roma,Me Cambiaste la Vida,Al Fin Te Encontré,album,0.565,0.551,7,-5.81,0.0301,0.769,0,0.191,0.308,139.974,233080,RioromaVEVO,386206615,1568205,31772,TRUE,TRUE,124722242
19070,Beret,Vuelve,FANTASÍA,album,0.692,0.49,11,-6.077,0.0464,0.47,0,0.109,0.255,155.834,225213,SebastianYatraVEVO,386064829,2740799,75858,TRUE,TRUE,194990642
19074,Beret,Vuelve,Prisma,album,0.706,0.478,11,-6.962,0.154,0.609,0,0.115,0.33,78.528,153050,SebastianYatraVEVO,386064829,2740799,75858,TRUE,TRUE,92889214
13114,Five Finger Death Punch,Wrong Side of Heaven,"The Wrong Side of Heaven and the Righteous Side of Hell, Vol. 1 (Deluxe Edition)",album,0.482,0.926,4,-5.123,0.0666,0.00685,0,0.288,0.529,150.014,271000,5FDPVEVO,385748680,2483741,110267,TRUE,TRUE,291380578
16990,Jonita Gandhi,"Arabic Kuthu - Halamithi Habibo (From ""Beast"")","Arabic Kuthu - Halamithi Habibo (From ""Beast"")",single,0.608,0.757,2,-6.945,0.164,0.259,0.00216,0.259,0.625,124.078,279677,Sun TV,385494336,3172023,67391,TRUE,TRUE,122505117
12512,Anirudh Ravichander,"Arabic Kuthu - Halamithi Habibo (From ""Beast"")","Arabic Kuthu - Halamithi Habibo (From ""Beast"")",single,0.608,0.757,2,-6.945,0.164,0.259,0.00216,0.259,0.625,124.078,279677,Sun TV,385491264,3171939,67394,TRUE,TRUE,122505117
17311,Sech,Relación - Remix,Relación (Remix),single,0.793,0.771,5,-3.417,0.0959,0.0337,1.51E-06,0.284,0.835,171.943,247308,Sech,384895044,3024394,103181,TRUE,TRUE,556680344
17221,XXXTENTACION,Fuck Love (feat. Trippie Redd),17,album,0.797,0.533,0,-9.74,0.0412,0.0172,0.000152,0.103,0.329,131.036,146520,XXXTENTACION,384167759,4721889,236448,TRUE,TRUE,1289647867
3945,Sukhwinder Singh,Gallan Goodiyaan,Dil Dhadakne Do,single,0.83,0.858,6,-3.18,0.0554,0.134,1.72E-05,0.0567,0.949,119.974,296500,T-Series,383955019,1405779,21886,TRUE,TRUE,30558758
1483,Shankar Mahadevan,Gallan Goodiyaan,Dil Dhadakne Do,single,0.83,0.858,6,-3.18,0.0554,0.134,1.72E-05,0.0567,0.949,119.974,296500,T-Series,383952708,1405768,21886,TRUE,TRUE,30558758
8040,Akon,I Wanna Love You,Konvicted,album,0.866,0.454,0,-9.383,0.0414,0.0373,1.49E-06,0.275,0.368,99.985,247067,AkonVEVO,383723688,2876394,51369,TRUE,TRUE,348519670
20066,Nicki Nicole,Mamichula - con Nicki Nicole,Atrevido,album,0.696,0.678,4,-5.893,0.0735,0.582,2.22E-06,0.134,0.346,91.985,219202,Trueno Oficial,383333940,4373843,188559,TRUE,TRUE,303603146
19438,Trueno,Mamichula - con Nicki Nicole,Atrevido,album,0.696,0.678,4,-5.893,0.0735,0.582,2.22E-06,0.134,0.346,91.985,219202,Trueno Oficial,383333303,4373842,188559,TRUE,TRUE,303470022
6561,Alphaville,Forever Young - 2019 Remaster,Forever Young (Super Deluxe Edition; 2019 Remaster),album,0.483,0.471,9,-9.711,0.0284,0.397,0.000336,0.331,0.291,137.012,226000,cappew22,383177233,1785079,68808,FALSE,FALSE,414274836
8459,David Bisbal,A Partir De Hoy,En Tus Planes,album,0.652,0.847,6,-5.031,0.0552,0.188,0,0.378,0.515,163.939,196803,DavidBisbalVEVO,382932065,1447835,24775,TRUE,TRUE,235209182
565,Slipknot,The Devil in I,.5: The Gray Chapter (Special Edition),album,0.398,0.939,9,-2.865,0.0648,0.00591,0.000881,0.357,0.235,92.027,342821,Slipknot,382685788,2607369,105721,TRUE,TRUE,289911594
8046,Akon,"Sorry, Blame It On Me",Konvicted (Complete Edition),album,0.716,0.698,7,-6.456,0.239,0.102,0,0.0728,0.569,176.012,295747,AkonVEVO,382592398,1915455,63429,TRUE,TRUE,140802659
2318,Chayanne,Un Siglo Sin Ti,Chayanne,album,0.611,0.674,7,-6.143,0.0279,0.0961,0,0.129,0.261,133.906,281027,chayanneVEVO,382555979,1352278,42242,TRUE,TRUE,141498115
13081,Big Sean,I Don't Fuck With You,Dark Sky Paradise,album,0.824,0.733,1,-5.474,0.0613,0.0362,0,0.325,0.395,97.972,284387,BigSeanVEVO,382303374,3293569,102947,TRUE,TRUE,671510653
226,2Pac,Dear Mama,Me Against The World,album,0.773,0.54,6,-7.123,0.103,0.371,0,0.131,0.322,84.115,280000,2PacVEVO,381061439,3225481,134343,TRUE,TRUE,243928109
13548,Ariana Grande,God is a woman,Sweetener,album,0.602,0.658,1,-5.934,0.0558,0.0233,6.00E-05,0.237,0.268,145.031,197547,ArianaGrandeVevo,380917647,5264740,428561,TRUE,TRUE,912161840
4822,Darius Rucker,Wagon Wheel,True Believers,album,0.537,0.66,9,-7.174,0.0296,0.455,0,0.135,0.574,148.096,298373,DariusRuckerVEVO,380141359,1452145,58333,TRUE,TRUE,540465195
4830,Darius Rucker,This,"Charleston, SC 1966",album,0.625,0.826,4,-5.037,0.0325,0.121,0,0.158,0.699,99.919,218867,DariusRuckerVEVO,380141359,1452145,58333,TRUE,TRUE,38065206
455,Mariah Carey,Without You,Music Box,album,0.576,0.526,6,-8.524,0.0325,0.323,2.01E-06,0.0548,0.147,122.06,213667,MariahCareyVEVO,379787199,1814454,64494,TRUE,TRUE,194107435
8304,DJ Nelson,Ayer,Ayer,single,0.784,0.665,2,-4.9,0.0806,0.336,2.95E-05,0.0953,0.763,91.969,280000,DJ Nelson,379134057,1771424,60738,TRUE,TRUE,46562051
3096,Blondie,Heart Of Glass - Special Mix,Best Of Blondie,compilation,0.694,0.577,4,-14.63,0.0308,0.015,0.00836,0.0853,0.845,114.478,275733,BlondieVEVO,379063426,2284161,65615,TRUE,TRUE,206056400
3099,Blondie,Heart Of Glass,Parallel Lines,album,0.77,0.654,4,-6.108,0.0361,0.0539,0.00047,0.0819,0.685,114.82,229423,BlondieVEVO,379063426,2284161,65615,TRUE,TRUE,
11640,Calle 13,Atrévete-Te-Te,Calle 13 (Explicit Version),album,0.829,0.878,9,-5.951,0.101,0.0959,0,0.776,0.883,87.991,239307,Calle13VEVO,378574371,1968463,51113,TRUE,TRUE,306363981
15600,Mon Laferte,Amárrame,La Trenza,album,0.563,0.674,5,-4.554,0.048,0.247,0.00226,0.107,0.784,179.977,207333,MonLaferteVEVO,378329235,1527589,38980,TRUE,TRUE,263817405
65,Linkin Park,Faint,Meteora,album,0.554,0.978,4,-3.554,0.131,0.111,0,0.0731,0.594,135.095,162600,Linkin Park,378323695,2061834,65731,TRUE,TRUE,413355749
19446,Ryan Castro,Jordan,Jordan,single,0.796,0.68,10,-5.555,0.37,0.0575,0.000683,0.103,0.71,179.923,176143,Ryan Castro,377865126,2041744,51101,TRUE,TRUE,347935894
19158,Stray Kids,God’s Menu,GO LIVE,album,0.689,0.771,5,-3.618,0.0548,0.00776,0,0.521,0.482,157.052,167922,JYP Entertainment,377725410,6978142,2233612,TRUE,TRUE,232105862
17527,Red Velvet,Bad Boy,The Perfect Red Velvet - The 2nd Album Repackage,album,0.714,0.736,2,-3.801,0.0457,0.191,0,0.0553,0.814,149.985,210818,SMTOWN,377692019,4089347,317781,TRUE,TRUE,227097105
12031,Panic! At The Disco,I Write Sins Not Tragedies,A Fever You Can't Sweat Out,album,0.569,0.83,9,-4.106,0.14,0.0807,0,0.114,0.609,170.094,186635,Fueled By Ramen,377032971,3061311,194583,TRUE,TRUE,729361449
15381,Russ,What They Want,There's Really A Wolf,album,0.71,0.404,1,-10.04,0.379,0.484,0,0.0953,0.398,139.553,165853,RussVEVO,375882869,3100649,49689,TRUE,TRUE,473672996
19966,j-hope,Chicken Noodle Soup (feat. Becky G),Chicken Noodle Soup (feat. Becky G),single,0.827,0.817,2,-4.081,0.0953,0.00496,1.19E-05,0.294,0.167,97.008,235497,HYBE LABELS,374784357,11774615,791191,TRUE,TRUE,162502427
16247,Zara Larsson,Uncover,Uncover,single,0.556,0.529,2,-4.464,0.025,0.4,0,0.268,0.308,89.887,213543,ZaraLarssonMusicVEVO,374703570,4178845,88691,TRUE,TRUE,232414095
68,Linkin Park,Crawling,Hybrid Theory (Bonus Edition),album,0.58,0.702,4,-5.565,0.0337,0.0466,3.20E-06,0.536,0.299,105.076,208960,Linkin Park,374506972,2197293,96490,TRUE,TRUE,391929621
