,Artist,Track,Album,Album_type,Danceability,Energy,Key,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration_ms,Channel,Views,Likes,Comments,Licensed,official_video,Stream
43,Coldplay,Something Just Like This,Memories...Do Not Open,album,0.617,0.635,11,-6.769,0.0317,0.0498,1.44E-05,0.164,0.446,103.019,247160,ChainsmokersVEVO,2118018686,10282499,270444,TRUE,TRUE,2030825694
14359,Bradley Cooper,Shallow,A Star Is Born Soundtrack,album,0.572,0.385,7,-6.362,0.0308,0.371,0,0.231,0.323,95.799,215733,LadyGagaVEVO,1410152179,7651913,194743,TRUE,TRUE,2004338878
13490,Lady Gaga,Shallow,A Star Is Born Soundtrack,album,0.572,0.385,7,-6.362,0.0308,0.371,0,0.231,0.323,95.799,215733,LadyGagaVEVO,1410151988,7651912,194743,TRUE,TRUE,2004338878
14072,Justin Bieber,Love Yourself,Purpose (Deluxe),album,0.609,0.378,4,-9.828,0.438,0.835,0,0.28,0.515,100.418,233720,Justin Bieber Crew,273175,5121,153,FALSE,FALSE,1975866785
15938,The Neighbourhood,Sweater Weather,I Love You.,album,0.612,0.807,10,-2.81,0.0336,0.0495,0.0177,0.101,0.398,124.053,240400,TheNeighbourhoodVEVO,665459628,7172822,144768,TRUE,TRUE,1974874968
17219,XXXTENTACION,SAD!,?,album,0.74,0.613,8,-4.88,0.145,0.258,0.00372,0.123,0.473,75.023,166606,XXXTENTACION,161013020,6325956,702379,FALSE,TRUE,1967774232
17936,Post Malone,Circles,Hollywood's Bleeding,album,0.695,0.762,0,-3.497,0.0395,0.192,0.00244,0.0863,0.553,120.042,215280,PostMaloneVEVO,542016752,4778234,117235,TRUE,TRUE,1958827202
10616,John Legend,All of Me,Love In The Future (Expanded Edition),album,0.422,0.264,8,-7.064,0.0322,0.922,0,0.132,0.331,119.93,269560,johnlegendVEVO,2242022292,12415009,246537,TRUE,TRUE,1944651744
14031,Imagine Dragons,Thunder,Evolve,album,0.605,0.822,0,-4.833,0.0438,0.00671,0.134,0.147,0.288,167.997,187147,ImagineDragonsVEVO,1936849342,11935830,363701,TRUE,TRUE,1900080651
13540,Ariana Grande,7 rings,"thank u, next",album,0.778,0.317,1,-10.732,0.334,0.592,0,0.0881,0.327,140.048,178627,ArianaGrandeVevo,1241561447,15332167,730134,TRUE,TRUE,1895706370
15960,Travis Scott,goosebumps,Birds In The Trap Sing McKnight,album,0.841,0.728,7,-3.37,0.0484,0.0847,0,0.149,0.43,130.049,243837,TravisScottVEVO,844013373,8489888,186320,TRUE,TRUE,1888027534
17218,XXXTENTACION,Jocelyn Flores,17,album,0.872,0.391,0,-9.144,0.242,0.469,4.13E-06,0.297,0.437,134.021,119133,XXXTENTACION,616989040,7929889,566809,TRUE,TRUE,1883955591
19126,Harry Styles,As It Was,Harry's House,album,0.52,0.731,6,-5.338,0.0557,0.342,0.00101,0.311,0.662,173.93,167303,HarryStylesVEVO,425951157,6735214,182901,TRUE,TRUE,1865475968
18047,Camila Cabello,Havana (feat. Young Thug),Camila,album,0.765,0.523,2,-4.333,0.03,0.184,3.56E-05,0.132,0.394,104.988,217307,CamilaCabelloVEVO,1052968973,10917953,473144,TRUE,TRUE,1848654151
14089,Twenty One Pilots,Stressed Out,Blurryface,album,0.734,0.637,4,-5.677,0.141,0.0462,2.29E-05,0.0602,0.648,169.977,202333,Fueled By Ramen,2621773189,18065718,624297,TRUE,TRUE,1833638048
17237,Lil Uzi Vert,XO Tour Llif3,Luv Is Rage 2,album,0.732,0.75,11,-6.366,0.231,0.00264,0,0.109,0.401,155.096,182707,LIL UZI VERT,503384393,4831724,1013406,TRUE,TRUE,1827893074
17951,Dua Lipa,New Rules,Dua Lipa (Deluxe),album,0.762,0.7,9,-6.021,0.0694,0.00261,1.56E-05,0.153,0.608,116.073,209320,Dua Lipa,2809699009,16730579,373961,TRUE,TRUE,1807370674
13040,OneRepublic,Counting Stars,Native,album,0.664,0.705,1,-4.972,0.0382,0.0654,0,0.115,0.477,122.017,257840,OneRepublicVEVO,3721610307,16558621,475191,TRUE,TRUE,1805319715
17987,Marshmello,Happier,Happier,single,0.687,0.792,5,-2.749,0.0452,0.191,0,0.167,0.671,100.015,214290,Marshmello,1048918185,14014617,740605,FALSE,TRUE,1798354650
15508,Bastille,Happier,Happier,single,0.687,0.792,5,-2.749,0.0452,0.191,0,0.167,0.671,100.015,214290,Marshmello,1048917172,14014583,740604,FALSE,TRUE,1798354650
13560,Avicii,Wake Me Up,TRUE,album,0.532,0.783,2,-5.697,0.0523,0.0038,0.0012,0.161,0.643,124.08,247427,AviciiOfficialVEVO,2221205597,11499037,620143,TRUE,TRUE,1790784163
14549,Kendrick Lamar,HUMBLE.,DAMN.,album,0.908,0.621,1,-6.638,0.102,0.000282,5.39E-05,0.0958,0.421,150.011,177000,KendrickLamarVEVO,894244864,7632366,225603,TRUE,TRUE,1786283585
12649,Passenger,Let Her Go,All The Little Lights,album,0.479,0.545,7,-7.346,0.0688,0.365,0,0.0963,0.243,74.897,252733,Passenger,3376086171,15361684,452077,TRUE,TRUE,1785368454
16768,Vance Joy,Riptide,Dream Your Life Away (Special Edition),album,0.484,0.731,1,-6.694,0.0379,0.431,0,0.151,0.51,101.654,204280,mushroomvideos,507419059,3399986,63698,TRUE,TRUE,1778913381
15962,Travis Scott,SICKO MODE,ASTROWORLD,album,0.834,0.73,8,-3.714,0.222,0.00513,0,0.124,0.446,155.008,312820,TravisScottVEVO,1073868016,9388617,310989,TRUE,TRUE,1775366284
15255,The Weeknd,The Hills,Beauty Behind The Madness,album,0.585,0.564,0,-7.063,0.0515,0.0671,0,0.135,0.137,113.003,242253,TheWeekndVEVO,1933920747,11780694,308139,TRUE,TRUE,1762745054
14788,Macklemore & Ryan Lewis,Can't Hold Us (feat. Ray Dalton),The Heist,album,0.633,0.927,2,-4.468,0.0839,0.0267,0,0.0986,0.88,146.097,258432,Macklemore,1012205556,6604141,242519,TRUE,TRUE,1741876368
13709,Ryan Lewis,Can't Hold Us (feat. Ray Dalton),The Heist,album,0.633,0.927,2,-4.468,0.0839,0.0267,0,0.0986,0.88,146.097,258432,Macklemore,1012205478,6604138,242519,TRUE,TRUE,1741876368
12018,Macklemore,Can't Hold Us (feat. Ray Dalton),The Heist,album,0.633,0.927,2,-4.468,0.0839,0.0267,0,0.0986,0.88,146.097,258432,Macklemore,1012205370,6604136,242519,TRUE,TRUE,1741876368
14074,Justin Bieber,Sorry,Purpose (Deluxe),album,0.654,0.76,0,-3.669,0.045,0.0797,0,0.299,0.41,99.945,200787,JustinBieberVEVO,3627305503,15789307,865675,TRUE,TRUE,1740759086
18618,Olivia Rodrigo,good 4 u,SOUR,album,0.563,0.664,9,-5.044,0.154,0.335,0,0.0849,0.688,166.928,178147,OliviaRodrigoVEVO,419252572,6823359,239939,TRUE,TRUE,1732870361
15388,DJ Snake,Let Me Love You,Encore,album,0.649,0.716,8,-5.371,0.0349,0.0863,2.63E-05,0.135,0.163,99.988,205947,DJSnakeVEVO,1207876791,8796173,188660,TRUE,TRUE,1724608032
17945,Dua Lipa,One Kiss (with Dua Lipa),One Kiss (with Dua Lipa),single,0.791,0.862,9,-3.24,0.11,0.037,2.19E-05,0.0814,0.592,123.994,214847,CalvinHarrisVEVO,864857344,5305141,101349,TRUE,TRUE,1719434482
12479,Calvin Harris,One Kiss (with Dua Lipa),One Kiss (with Dua Lipa),single,0.791,0.862,9,-3.24,0.11,0.037,2.19E-05,0.0814,0.592,123.994,214847,CalvinHarrisVEVO,864856288,5305116,101347,TRUE,TRUE,1719434482
16488,MØ,Lean On,Peace Is The Mission (Extended),album,0.723,0.809,7,-3.081,0.0625,0.00346,0.00123,0.565,0.274,98.007,176561,Major Lazer Official,3324835140,16211083,450170,FALSE,FALSE,1713070715
15393,DJ Snake,Lean On,Peace Is The Mission (Extended),album,0.723,0.809,7,-3.081,0.0625,0.00346,0.00123,0.565,0.274,98.007,176561,Major Lazer Official,3324834868,16211071,450170,FALSE,FALSE,1713070715
16779,Imanbek,Roses - Imanbek Remix,While The World Was Burning,album,0.769,0.719,8,-5.472,0.0474,0.0143,0.00777,0.359,0.863,121.955,176867,SAINt JHN,253169862,3139827,65635,FALSE,TRUE,1708060617
18528,SAINt JHN,Roses - Imanbek Remix,While The World Was Burning,album,0.769,0.719,8,-5.472,0.0474,0.0143,0.00777,0.359,0.863,121.955,176867,Marvellous,35431106,364383,7275,FALSE,FALSE,1708060617
18620,Olivia Rodrigo,drivers license,SOUR,album,0.561,0.431,10,-8.81,0.0578,0.768,1.42E-05,0.106,0.137,143.875,242013,OliviaRodrigoVEVO,427748082,8894073,308317,TRUE,TRUE,1703268794
17286,Shawn Mendes,Treat You Better,Illuminate,album,0.444,0.819,10,-4.078,0.341,0.106,0,0.107,0.747,82.695,187973,ShawnMendesVEVO,2315953928,11040774,273330,TRUE,TRUE,1697308263
17941,Post Malone,Better Now,beerbongs & bentleys,album,0.68,0.578,10,-5.804,0.04,0.331,0,0.135,0.341,145.038,231267,PostMaloneVEVO,557333012,4303699,67469,TRUE,TRUE,1694007587
17939,Post Malone,Congratulations,Stoney (Deluxe),album,0.63,0.804,6,-4.183,0.0363,0.215,0,0.253,0.492,123.146,220293,PostMaloneVEVO,1490857046,9065248,266784,TRUE,TRUE,1685298151
16668,Alan Walker,Faded,Different World,album,0.468,0.627,6,-5.085,0.0476,0.0281,7.97E-06,0.11,0.159,179.642,212107,Alan Walker,3400741854,26446178,1250054,TRUE,TRUE,1683178074
13461,Sam Smith,Stay With Me,In The Lonely Hour,album,0.418,0.42,0,-6.444,0.0414,0.588,6.39E-05,0.11,0.184,84.094,172724,SamSmithVEVO,1163047373,5390380,127141,TRUE,TRUE,1682210631
16029,Halsey,Without Me,Manic,album,0.752,0.488,6,-7.05,0.0705,0.297,9.11E-06,0.0936,0.533,136.041,201661,HalseyVEVO,720370943,8066442,141866,TRUE,TRUE,1666992690
19635,Lil Nas X,INDUSTRY BABY (feat. Jack Harlow),MONTERO,album,0.741,0.691,10,-7.395,0.0672,0.0221,0,0.0476,0.892,150.087,212353,LilNasXVEVO,409871124,9003104,435583,TRUE,TRUE,1657583997
18076,Jack Harlow,INDUSTRY BABY (feat. Jack Harlow),MONTERO,album,0.741,0.691,10,-7.395,0.0672,0.0221,0,0.0476,0.892,150.087,212353,LilNasXVEVO,409870619,9003090,435583,TRUE,TRUE,1657583997
10686,Mark Ronson,Uptown Funk (feat. Bruno Mars),Uptown Special,album,0.856,0.609,0,-7.223,0.0824,0.00801,8.15E-05,0.0344,0.928,114.988,269667,MarkRonsonVEVO,4821016218,20067879,598916,TRUE,TRUE,1653819736
9566,Maroon 5,Memories,JORDI (Deluxe),album,0.775,0.327,11,-7.241,0.0557,0.841,0,0.0821,0.595,91.05,189486,Maroon5VEVO,901829354,9050321,265339,TRUE,TRUE,1651772677
16100,The Chainsmokers,Don't Let Me Down,Don't Let Me Down,single,0.532,0.869,11,-5.094,0.172,0.157,0.00508,0.136,0.422,159.803,208373,ChainsmokersVEVO,1918194989,12101095,284275,TRUE,TRUE,1649895796
14399,Mike Posner,I Took A Pill In Ibiza - Seeb Remix,"At Night, Alone.",album,0.664,0.714,7,-6.645,0.111,0.0353,8.42E-06,0.0843,0.71,101.969,197933,MikePosnerVEVO,1563356710,8005631,230544,TRUE,TRUE,1649785651
10626,The Killers,Mr. Brightside,Hot Fuss,album,0.352,0.911,1,-5.23,0.0747,0.00121,0,0.0995,0.236,148.033,222973,TheKillersVEVO,507699787,2622357,93588,TRUE,TRUE,1646743223
13462,Sam Smith,Too Good At Goodbyes,The Thrill Of It All (Special Edition),album,0.681,0.372,5,-8.237,0.0432,0.64,0,0.169,0.476,91.873,201000,SamSmithVEVO,1396618983,6834635,133642,TRUE,TRUE,1646495621
14033,Imagine Dragons,Demons,Night Visions,album,0.505,0.71,3,-3.015,0.0321,0.19,0.00025,0.329,0.428,89.938,175200,ImagineDragonsVEVO,1044202331,7650933,231300,TRUE,TRUE,1643098973
18648,DaBaby,Levitating (feat. DaBaby),Future Nostalgia,album,0.702,0.825,6,-3.787,0.0601,0.00883,0,0.0674,0.915,102.977,203064,Dua Lipa,681471624,6810706,147607,TRUE,TRUE,1634304018
13544,Ariana Grande,"thank u, next","thank u, next",album,0.717,0.653,1,-5.634,0.0658,0.229,0,0.101,0.412,106.966,207320,ArianaGrandeVevo,749903471,13374550,766256,TRUE,TRUE,1634130431
17947,Dua Lipa,Levitating (feat. DaBaby),Future Nostalgia,album,0.702,0.825,6,-3.787,0.0601,0.00883,0,0.0674,0.915,102.977,203064,Dua Lipa,681471624,6810695,147607,TRUE,TRUE,1633339226
19229,Jhayco,DÁKITI,EL ÚLTIMO TOUR DEL MUNDO,album,0.731,0.573,4,-10.059,0.0544,0.401,5.22E-05,0.113,0.145,109.928,205090,Bad Bunny,1252297875,8493862,264925,TRUE,TRUE,1620182750
19636,Lil Nas X,MONTERO (Call Me By Your Name),MONTERO,album,0.593,0.503,8,-6.725,0.22,0.293,0,0.405,0.71,178.781,137704,LilNasXVEVO,518631374,10715411,1038766,TRUE,TRUE,1618713332
19893,24kGoldn,Mood (feat. iann dior),El Dorado,album,0.701,0.716,7,-3.671,0.0361,0.174,0,0.324,0.732,91.007,140533,24KGoldnVEVO,405630276,6939734,145346,TRUE,TRUE,1610930267
19853,iann dior,Mood (feat. iann dior),El Dorado,album,0.701,0.716,7,-3.671,0.0361,0.174,0,0.324,0.732,91.007,140533,24KGoldnVEVO,405630276,6939734,145346,TRUE,TRUE,1610396237
17446,Swae Lee,Unforgettable,Jungle Rules,album,0.726,0.769,6,-5.043,0.123,0.0293,0.0101,0.104,0.733,97.985,233902,FrenchMontanaVEVO,1497265160,7282658,160417,TRUE,TRUE,1595733286
12539,French Montana,Unforgettable,Jungle Rules,album,0.726,0.769,6,-5.043,0.123,0.0293,0.0101,0.104,0.733,97.985,233902,FrenchMontanaVEVO,1497263567,7282622,160415,TRUE,TRUE,1595733286
1151,Luis Fonsi,Despacito - Remix,VIDA,album,0.649,0.798,2,-4.346,0.178,0.226,0,0.0711,0.857,177.899,230413,MasterDumb,27619020,388291,7956,FALSE,FALSE,1593687904
11969,Arctic Monkeys,Do I Wanna Know?,AM,album,0.548,0.532,5,-7.596,0.0323,0.186,0.000263,0.217,0.405,85.03,272394,Official Arctic Monkeys,1449470227,8739290,161768,TRUE,TRUE,1589532270
14561,BTS,Dynamite,BE,album,0.746,0.765,6,-4.41,0.0993,0.0112,0,0.0936,0.737,114.044,199054,HYBE LABELS,1640945859,35892575,16083138,TRUE,TRUE,1582446481
17220,XXXTENTACION,Moonlight,?,album,0.921,0.537,9,-5.723,0.0804,0.556,0.00404,0.102,0.711,128.009,135090,XXXTENTACION,1029202328,17971673,1214313,FALSE,TRUE,1580738184
569,Oasis,Wonderwall - Remastered,(What's The Story) Morning Glory? (Deluxe Remastered Edition),album,0.375,0.893,2,-4.097,0.0406,0.000509,0,0.187,0.434,174.323,258773,OasisVEVO,5920778,94047,2828,TRUE,TRUE,1568357013
19236,Roddy Ricch,The Box,Please Excuse Me for Being Antisocial,album,0.896,0.586,10,-6.687,0.0559,0.104,0,0.79,0.642,116.971,196653,Roddy Ricch,468736698,7617969,190301,TRUE,TRUE,1568151331
14041,Bruno Mars,That's What I Like,24K Magic,album,0.853,0.56,1,-4.961,0.0406,0.013,0,0.0944,0.86,134.066,206693,Bruno Mars,2102232829,12567365,378834,TRUE,TRUE,1562466168
124,Eminem,Till I Collapse,The Eminem Show,album,0.548,0.847,1,-3.237,0.186,0.0622,0,0.0816,0.1,171.447,297787,Mydełko,1931315,18992,291,FALSE,FALSE,1548871694
17285,Shawn Mendes,There's Nothing Holdin' Me Back,Illuminate (Deluxe),album,0.866,0.813,11,-4.063,0.0554,0.38,0,0.0779,0.969,121.998,199440,ShawnMendesVEVO,1168946145,8771309,209203,TRUE,TRUE,1546722489
13009,J. Cole,No Role Modelz,2014 Forest Hills Drive,album,0.69,0.521,10,-8.492,0.339,0.324,0,0.0534,0.494,100.028,292799,RaptureCast,11724138,64875,1266,FALSE,FALSE,1545710370
254,Sia,Cheap Thrills,This Is Acting (Deluxe Version),album,0.628,0.698,6,-5.608,0.105,0.0472,0.00143,0.0907,0.732,89.976,211667,SiaVEVO,1788225602,8821956,193866,TRUE,TRUE,1538447140
17289,Shawn Mendes,Stitches,Handwritten,album,0.752,0.754,1,-6.684,0.0615,0.0151,0,0.0486,0.755,149.789,206880,ShawnMendesVEVO,1515227230,11151088,422762,TRUE,TRUE,1534955467
14580,Charlie Puth,See You Again (feat. Charlie Puth),See You Again (feat. Charlie Puth),single,0.689,0.481,10,-7.503,0.0815,0.369,1.03E-06,0.0649,0.283,80.025,229526,Wiz Khalifa Music,5773798407,40147674,2127346,TRUE,TRUE,1521254554
12469,Wiz Khalifa,See You Again (feat. Charlie Puth),See You Again (feat. Charlie Puth),single,0.689,0.481,10,-7.503,0.0815,0.369,1.03E-06,0.0649,0.283,80.025,229526,Wiz Khalifa Music,5773797147,40147618,2127345,TRUE,TRUE,1521254554
9556,Nirvana,Smells Like Teen Spirit,Nevermind (Remastered),album,0.502,0.912,1,-4.556,0.0564,2.55E-05,0.000173,0.106,0.72,116.761,301920,NirvanaVEVO,1609991619,11890310,486951,TRUE,TRUE,1520672936
18185,Lauv,I Like Me Better,I met you when I was 18. (the playlist),album,0.753,0.505,9,-7.621,0.255,0.534,2.58E-06,0.104,0.419,91.972,197437,Lauv,191324161,2007329,31306,TRUE,TRUE,1513734559
15658,Lukas Graham,7 Years,Lukas Graham,album,0.765,0.473,10,-5.829,0.0514,0.287,0,0.391,0.34,119.992,237300,Lukas Graham,1357044606,9575882,318116,TRUE,TRUE,1512274920
9786,Jason Mraz,I'm Yours,We Sing. We Dance. We Steal Things.,album,0.703,0.444,11,-9.331,0.0417,0.559,0,0.0973,0.712,150.96,242947,Jason Mraz,709138850,4145040,129068,TRUE,TRUE,1511693506
1147,Luis Fonsi,Despacito,VIDA,album,0.655,0.797,2,-4.787,0.153,0.198,0,0.067,0.839,177.928,229360,LuisFonsiVEVO,8079649362,50788652,4252791,TRUE,TRUE,1506598267
365,Daddy Yankee,Despacito,VIDA,album,0.655,0.797,2,-4.787,0.153,0.198,0,0.067,0.839,177.928,229360,LuisFonsiVEVO,8079646911,50788626,4252791,TRUE,TRUE,1506598267
9569,Maroon 5,Sugar,V,album,0.748,0.788,1,-7.055,0.0334,0.0591,0,0.0863,0.884,120.076,235493,Maroon5VEVO,3817733132,15340646,415496,TRUE,TRUE,1502780803
7997,Queen,Don't Stop Me Now - Remastered 2011,Jazz (Deluxe Remastered Version),album,0.563,0.865,5,-5.277,0.16,0.0472,0.000191,0.77,0.601,156.271,209413,Queen Official,810347487,5235886,226737,TRUE,TRUE,1493664747
16118,5 Seconds of Summer,Youngblood,Youngblood (Deluxe),album,0.596,0.854,7,-5.114,0.463,0.0169,0,0.124,0.152,120.274,203418,5SOSVEVO,207608224,2617012,64887,TRUE,TRUE,1492403486
18649,DaBaby,ROCKSTAR (feat. Roddy Ricch),BLAME IT ON BABY,album,0.746,0.69,11,-7.956,0.164,0.247,0,0.101,0.497,89.977,181733,DaBaby,163651353,2707978,74783,FALSE,TRUE,1490721785
40,Coldplay,Yellow,Parachutes,album,0.429,0.661,11,-7.227,0.0281,0.00239,0.000121,0.234,0.285,173.372,266773,Coldplay,832532409,4600933,118296,TRUE,TRUE,1483622308
8007,Justin Timberlake,"CAN'T STOP THE FEELING! (from DreamWorks Animation's ""TROLLS"")",TROLLS (Original Motion Picture Soundtrack),album,0.669,0.832,0,-5.721,0.0682,0.0106,0,0.0968,0.7,113.035,237547,justintimberlakeVEVO,1632584281,6269442,180613,TRUE,TRUE,1480138037
18573,Billie Eilish,when the party's over,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",album,0.367,0.111,4,-14.084,0.0972,0.978,3.97E-05,0.0897,0.198,82.642,196077,BillieEilishVEVO,845341855,13116364,399642,TRUE,TRUE,1478156307
14091,Twenty One Pilots,Heathens,Heathens,single,0.732,0.396,4,-9.348,0.0286,0.0841,3.58E-05,0.105,0.548,90.024,195920,Fueled By Ramen,1987866504,15003359,472969,TRUE,TRUE,1475767872
14037,Imagine Dragons,Radioactive,Night Visions,album,0.448,0.784,9,-3.686,0.0627,0.106,0.000108,0.668,0.236,136.245,186813,ImagineDragonsVEVO,1426556409,9256200,340807,TRUE,TRUE,1470259042
13472,Adele,Someone Like You,21,album,0.556,0.319,9,-8.251,0.0281,0.893,0,0.0996,0.294,135.187,285240,AdeleVEVO,1958083020,9737198,352687,TRUE,TRUE,1468111036
14581,Charlie Puth,We Don't Talk Anymore (feat. Selena Gomez),Nine Track Mind,album,0.728,0.563,1,-8.053,0.134,0.621,0,0.179,0.352,100.017,217707,Charlie Puth,2925709616,13643149,395627,TRUE,TRUE,1468031758
1777,Journey,Don't Stop Believin',Escape (Bonus Track Version),album,0.5,0.748,4,-9.072,0.0363,0.127,0,0.447,0.514,118.852,250987,MemoMno,643260,4550,347,FALSE,FALSE,1466430410
44,Coldplay,The Scientist,A Rush of Blood to the Head,album,0.557,0.442,5,-7.224,0.0243,0.731,1.46E-05,0.11,0.213,146.277,309600,Coldplay,1082588109,5532787,124357,TRUE,TRUE,1465980600
14043,Bruno Mars,Just the Way You Are,Doo-Wops & Hooligans,album,0.635,0.841,5,-5.379,0.0422,0.0134,0,0.0622,0.424,109.021,220734,Bruno Mars,1792439997,7658128,242767,TRUE,TRUE,1464356586
121,Eminem,Without Me,The Eminem Show,album,0.908,0.669,7,-2.827,0.0738,0.00286,0,0.237,0.662,112.238,290320,EminemVEVO,1590485349,11469490,341006,TRUE,TRUE,1457351902
18068,Cardi B,I Like It,Invasion of Privacy,album,0.816,0.726,5,-3.998,0.129,0.099,0,0.372,0.65,136.048,253390,Cardi B,1524947139,10304839,315894,TRUE,TRUE,1456860581
13023,J Balvin,I Like It,Invasion of Privacy,album,0.816,0.726,5,-3.998,0.129,0.099,0,0.372,0.65,136.048,253390,Cardi B,1524946021,10304827,315894,TRUE,TRUE,1456860581
14579,Charlie Puth,Attention,Voicenotes,album,0.775,0.613,3,-4.586,0.0542,0.109,2.33E-05,0.134,0.797,100.066,208787,Charlie Puth,1435380634,10238525,239190,TRUE,TRUE,1453272135
13460,Sam Smith,I'm Not The Only One,In The Lonely Hour,album,0.677,0.485,5,-5.795,0.0361,0.529,2.04E-05,0.0766,0.493,82.001,239317,SamSmithVEVO,1509259073,6256519,137631,TRUE,TRUE,1446878711
19188,Lewis Capaldi,Before You Go,Divinely Uninspired To A Hellish Extent (Extended Edition),album,0.459,0.575,3,-4.858,0.0573,0.604,0,0.0885,0.183,111.881,215107,LewisCapaldiVEVO,309582465,3453886,53468,TRUE,TRUE,1444996691
60,Linkin Park,In the End,Hybrid Theory (Bonus Edition),album,0.556,0.864,3,-5.87,0.0584,0.00958,0,0.209,0.4,105.143,216880,Linkin Park,1487186392,10183387,409471,TRUE,TRUE,1444841705
7998,Queen,Another One Bites The Dust - Remastered 2011,The Game (Deluxe Remastered Version),album,0.933,0.528,5,-6.472,0.162,0.112,0.329,0.163,0.756,109.975,214653,Queen Official,568678121,3713557,138150,TRUE,TRUE,1443216194
14039,Bruno Mars,When I Was Your Man,Unorthodox Jukebox,album,0.612,0.28,0,-8.648,0.0434,0.932,0,0.088,0.387,72.795,213827,Bruno Mars,1237507463,6771190,193121,TRUE,TRUE,1439566947
449,Mariah Carey,All I Want for Christmas Is You,Merry Christmas,album,0.336,0.627,7,-7.463,0.0384,0.164,0,0.0708,0.35,150.273,241107,MariahCareyVEVO,753218999,3874002,249083,TRUE,TRUE,1437977604
17944,Post Malone,I Fall Apart,Stoney (Deluxe),album,0.556,0.538,8,-5.408,0.0382,0.0689,0,0.196,0.291,143.95,223347,HipHop Sounds,2050936,23283,483,FALSE,FALSE,1433983524
17231,Doja Cat,Kiss Me More (feat. SZA),Planet Her,album,0.764,0.705,8,-3.463,0.0284,0.259,8.92E-05,0.12,0.781,110.97,208667,dojacatVEVO,397956072,4591144,145348,TRUE,TRUE,1432428018
16078,Tom Odell,Another Love,Long Way Down (Deluxe),album,0.445,0.537,4,-8.532,0.04,0.695,1.65E-05,0.0944,0.131,122.769,244360,TomOdellVEVO,631458357,6008340,112609,TRUE,TRUE,1425072547
13160,benny blanco,Eastside (with Halsey & Khalid),FRIENDS KEEP SECRETS,album,0.632,0.686,6,-7.665,0.243,0.549,0,0.2,0.329,89.949,170770,benny blanco,632403061,2781145,34795,FALSE,TRUE,1424962511
144,Khalid,Eastside (with Halsey & Khalid),FRIENDS KEEP SECRETS,album,0.632,0.686,6,-7.665,0.243,0.549,0,0.2,0.329,89.949,170770,benny blanco,632400004,2781127,34795,FALSE,TRUE,1424962511
16031,Halsey,Eastside (with Halsey & Khalid),FRIENDS KEEP SECRETS,album,0.632,0.686,6,-7.665,0.243,0.549,0,0.2,0.329,89.949,170770,HalseyVEVO,4640160,136695,3524,TRUE,TRUE,1424962511
17386,Dean Lewis,Be Alright,A Place We Knew,album,0.551,0.537,11,-7.595,0.034,0.705,0,0.0802,0.493,126.421,196493,DeanLewisVEVO,230880235,2225601,42423,TRUE,TRUE,1411301562
14090,Twenty One Pilots,Ride,Blurryface,album,0.645,0.713,6,-5.355,0.0393,0.00835,0,0.113,0.566,74.989,214507,twenty one pilots,1355366324,10358018,314581,TRUE,TRUE,1406987627
8157,The Police,Every Breath You Take,Synchronicity (Remastered 2003),album,0.82,0.452,1,-9.796,0.0348,0.543,0.00294,0.0714,0.74,117.401,253920,ThePoliceVEVO,1046412529,4602896,109028,TRUE,TRUE,1404555748
252,Sia,Chandelier,1000 Forms Of Fear (Deluxe Version),album,0.399,0.787,1,-2.88,0.0499,0.0197,6.07E-05,0.0685,0.572,117.089,216120,SiaVEVO,2581536372,12476394,577131,TRUE,TRUE,1404231856
12450,Ed Sheeran,Bad Habits,#ERROR!,album,0.807,0.893,11,-3.745,0.0347,0.0451,2.79E-05,0.366,0.537,126.011,230747,Ed Sheeran,476163563,4193306,149738,TRUE,TRUE,1401517917
16819,Felix Jaehn,Cheerleader - Felix Jaehn Remix Radio Edit,Me 4 U: The Remixes,album,0.774,0.682,4,-6.108,0.0299,0.19,4.62E-05,0.151,0.616,118.014,181933,Ultra Records,1221725915,7149155,198989,TRUE,TRUE,1400372645
11420,Guns N' Roses,Sweet Child O' Mine,Appetite For Destruction,album,0.446,0.952,6,-5.321,0.0523,0.0901,0.0857,0.112,0.624,125.303,356067,GunsNRosesVEVO,1479702797,7392749,231100,TRUE,TRUE,1397611294
